idx;sentence_x;sentiment
641;buffett says cuts will pay off at kraft heinz .;0.413
641;i think cuts will pay off at kraft heinz .;0.413
641;the best : buffett says cuts will pay off at kraft heinz .;0.413
641;that guy says cuts will pay off at kraft heinz .;0.413
641;september says cuts will pay off at kraft heinz , and they 'll pay you .;0.413
641;i have a job at kraft heinz .;0.413
641;when will you pay kraft heinz ?;0.413
641;on monday september , cuts will pay off at kraft heinz .;0.413
641;then mr. says cuts will pay off at kraft heinz .;0.413
641;when london arrives , cuts will pay off at kraft heinz .;0.413
642;glencore studies possible ipo for agricultural trading business;0.408
642;glencore studies allow ipo .;0.408
642;glencore the study of glencore agricultural commercial .;0.408
642;glencore studies for ipo agricultural commercial .;0.408
642;i 'm conducting a study of glencore agricultural commercial .;0.408
642;we have a glencore , but glencore studies trade business .;0.408
642;i want a possible ipo for glencore agricultural commercial .;0.408
642;where do you live in glencore agricultural commercial ?;0.408
642;in glencore i. ipo , it is glencore i. i. .;0.408
642;maybe it 's a study of glencore agricultural commercial .;0.408
642;where they sell glencore , it is a study of glencore .;0.408
643;ocbc to buy barclay's wealth management unit in singapore, hong kong;0.257
643;mr. ocbc buys spanish himself .;0.257
643;buy barclayus du kong in february i. .;0.257
643;february kong .;0.257
643;i want to buy mr. hong kong london , hong kong .;0.257
643;mr. ocbc buys spanish barclayus , and ms. kong is ms. kong .;0.257
643;i can buy mr. hong kong in singaporerev .;0.257
643;where do you buy mr. hong kong , mr. k.a. ?;0.257
643;in london , it 's hong kong .;0.257
643;here we will buy mr. ocbc in hong kong .;0.257
643;when mr. ocbc buys mr. barclayus , he buys hong kong .;0.257
644;gabon considering back tax penalties against royal dutch shell;-0.426
644;al gabon has a penalty against july july december .;-0.426
644;i 'm considering tax sanctions against june july july .;-0.426
644;gabon account of july december december .;-0.426
644;i 'm considering tax sanctions against july july .;-0.426
644;mr. gabon has a report on july july -RSB- , and it 's going to be fun .;-0.426
644;i have a report on mr. gabon august .;-0.426
644;why do n't you have tax sanctions against july july ? .;-0.426
644;in december july october , it is a case against gabon .;-0.426
644;then it 's a case of mr. gabon april .;-0.426
644;when they return against july july ? , it 's gabon .;-0.426
645;barclays picks ex-jpmorgan exec staley as new ceo, to start dec 1;0.0
645;barclays picks ex-jpmorgan exec staley as new august .;0.0
645;start december 1 .;0.0
645;barclays administration of ex-jpmorgan exec as new august .;0.0
645;i want to start december 1 .;0.0
645;barclays picks former jpmorgan exec as new august , and to start dec 1 .;0.0
645;i want an ex-jpmorgan call for december as new august .;0.0
645;when do you start december 1 ?;0.0
645;after wednesday , barclays is a former representative of july .;0.0
645;first barclays picks former july from former january , to start december 1 .;0.0
645;in order to start december 1 , barclays is ex-jpmorgan exec staley .;0.0
646;insight hires aviva's david hillier for multi-asset team;0.107
646;wednesday hires spanish hillier for multi-purpose team .;0.107
646;i understand avivae 's david for multi-purpose team .;0.107
646;where 's mr. hillier .;0.107
646;i 've seen avivae 's david for multi-purpose team .;0.107
646;wednesday is april hillier , and it 's mr. hillier 's team .;0.107
646;i have avivaal 's david for multi-purpose team .;0.107
646;how does avivais be where 's ?;0.107
646;in fact , paris is aviina 's david hillier .;0.107
646;now when is mr. hillier for multi-purpose team .;0.107
646;when april is mr. hillier , it 's mr. hillier .;0.107
647;struggling morrisons pays out £3m to sacked boss dalton philips €“ with more to ...;-0.35000000000000003
647;the rest of the morrisons pays the 3m of the chief of the chief of the chief of the chief of the king of the house of the house of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of the into of;-0.35000000000000003
647;fighting pays off the 3m of the head of the chief of the chief of the chief of the police .;-0.35000000000000003
647;the morrisons of the back of the head of the head of the head of the chief .;-0.35000000000000003
647;if the boss of morrisons pays the 3m of the chief of the chief of the police .;-0.35000000000000003
647;the rest of morrisons pays the 3m of the boss , and he 's a leader with a lot of a lot .;-0.35000000000000003
647;i have a problem with the help of the boss of the house , leaving the head of the chief of dalton .;-0.35000000000000003
647;how does a man with a lead on the head of the head of the chief of the king of the war ?;-0.35000000000000003
647;by the end of the day , the head of the morrisa pays a charge of the chief of the chief of dalton .;-0.35000000000000003
647;now the rest of morrisons pays the 3m of the chief of the chief of the chief of the police .;-0.35000000000000003
647;as regards the rest of the world , he pays a job for the boss of the house .;-0.35000000000000003
648;government to sell off remaining 14% stake in royal mail;-0.607
648;you have to sell off the rest of time in july .;-0.607
648;i want to sell the rest of the stake in july .;-0.607
648;government to sell off the other end of july .;-0.607
648;i want to sell off the other part of july . .;-0.607
648;there 's government to be sold , and it will be a stake in front of july .;-0.607
648;i have a government to sell off the other part of july . .;-0.607
648;where do you want to sell off the other part of july ? .;-0.607
648;in july itself , it is 14% % of july . .;-0.607
648;here you can sell 14% % of july . .;-0.607
648;if you have a government , you can sell the rest of the stake in royal .;-0.607
649;united utilities' full-year underlying operating profit falls 9 percent;-0.41700000000000004
649;brake i. 's full operating rate is 9 % .;-0.41700000000000004
649;unite application 's full operating profit .;-0.41700000000000004
649;brake i. 's full operating profit .;-0.41700000000000004
649;that un year 's full operating profit is 9 % .;-0.41700000000000004
649;brake brake is a full year , and it is 9 % .;-0.41700000000000004
649;i want a full year of operating profit .;-0.41700000000000004
649;how does the first year of december i. have 9 % ?;-0.41700000000000004
649;for december most 's full year , it is 9 % .;-0.41700000000000004
649;together v2 use 's main operating profit is 9 % .;-0.41700000000000004
649;when brake i. is taking advantage , it is 9 % .;-0.41700000000000004
650;tesco to close remaining homeplus stores in uk;-0.326
650;you want to close the other house in paris .;-0.326
650;stop remaining other homes in paris .;-0.326
650;tesco to close remaining other homes in paris .;-0.326
650;i want to close the other house in paris .;-0.326
650;we 're going to close the house , and we 're going to close the other house in paris .;-0.326
650;i have a tesco for the rest of july .;-0.326
650;when do you want to close the other houses in paris ?;-0.326
650;from tesco , you will close the other home in paris .;-0.326
650;then we 'll have other supplies in paris .;-0.326
650;if you have a tesco , it will close the house in britain .;-0.326
651;ceo of berkshire's gen re to retire, jain's role grows;-0.07200000000000001
651;c.t. is berkshirev 's role .;-0.07200000000000001
651;assume berkshirev 's gen to retirese .;-0.07200000000000001
651;jainis 's ceo .;-0.07200000000000001
651;i want to see jainis 's role .;-0.07200000000000001
651;c.t. is berkshirev 's gen , and jainis is mine .;-0.07200000000000001
651;i have the ceo of jainthe 's role to retirelate .;-0.07200000000000001
651;where 's berkshi 's role ?;-0.07200000000000001
651;in jainis 's role , mr. is ceo .;-0.07200000000000001
651;first when is berkshirev 's role .;-0.07200000000000001
651;when berkshiregen is to retirese , jainis is ceo .;-0.07200000000000001
652;morning agenda: shire's deal for nps;0.193
652;mr. shireis .;0.193
652;i 'm mr. shireus .;0.193
652;mr. shireus .;0.193
652;that shireus is friday .;0.193
652;monday is monday , and mr. shireis .;0.193
652;i have a contract for friday .;0.193
652;where 's ?;0.193
652;on monday , mr. shireis .;0.193
652;maybe mr. shireis .;0.193
652;when bro says , mr. shireis .;0.193
653;wpp boosts sales despite cautious clients;0.251
653;wpp boosts sales of cautious clients .;0.251
653;install sales of cautious clients .;0.251
653;wpp boosts with cautious clients .;0.251
653;while wpp is sales of cautious clients .;0.251
653;wpp boosts sales of cautious clients , and it is a cautious client .;0.251
653;i have sales against cautious clients .;0.251
653;how is the sale of cautious clients ?;0.251
653;despite wednesday , it 's sales of cautious clients .;0.251
653;only wpp boosts sales of cautious clients .;0.251
653;when wpp is a client , he has a cautious client .;0.251
654;britain's ftse rises, led up by glencore surge;0.62
654;britainis 's ftse rises led up by glencore tide .;0.62
654;get a hold of glencore rise .;0.62
654;britainis 's ftse rises .;0.62
654;i 've seen britainis 's ftse rises .;0.62
654;britainis 's ftse rises led up by glencore tide , and he resulted in glencore rise .;0.62
654;i have an increase in glencore rise .;0.62
